survey_id,customer_key,survey_date,nps_score,category,comment
2985,1107,2024-06-04,7,Gesamtzufriedenheit,Durchschnittlich
2986,7270,2024-07-11,10,Preis-Leistung,Günstiger als erwartet
2987,9842,2024-03-29,10,Preis-Leistung,
2988,4784,2024-09-12,10,Produkt,Wallbox perfekt installiert
2989,7406,2024-02-26,7,Preis-Leistung,Vergleichbar mit anderen
2990,13752,2024-04-15,0,Produkt,
2991,14169,2024-11-09,10,Preis-Leistung,Fairer Preis
2992,10625,2025-02-20,5,Installation,Termin dreimal verschoben
2993,3436,2024-03-16,9,App & Digital,
2994,9535,2025-12-24,9,Kundenservice,
2995,9595,2025-07-01,9,Preis-Leistung,Fairer Preis
2996,5162,2025-04-17,10,Installation,Termingerecht fertig
2997,562,2024-01-13,8,App & Digital,
2998,3305,2025-10-22,0,Gesamtzufriedenheit,Schlechte Erfahrung
2999,2652,2025-07-16,7,Gesamtzufriedenheit,Durchschnittlich
3000,13989,2024-06-20,8,Preis-Leistung,
3001,17702,2025-02-17,6,Gesamtzufriedenheit,Erwartungen nicht erfüllt
3002,13082,2024-05-02,6,Installation,Termin dreimal verschoben
3003,19698,2025-08-22,8,Preis-Leistung,Preis ist okay
3004,2030,2025-07-04,7,Installation,Hat etwas gedauert
3005,16605,2024-06-10,8,Kundenservice,Service war in Ordnung
3006,1913,2025-10-20,6,App & Digital,Sehr langsam
3007,12257,2025-11-28,10,Preis-Leistung,Preis stimmt
3008,3396,2025-05-11,10,Gesamtzufriedenheit,Rundum zufrieden
3009,10423,2024-11-27,8,Installation,Hat etwas gedauert
3010,7714,2025-04-11,7,Installation,Kleine Verzögerung
3011,214,2024-04-08,8,Installation,Hat etwas gedauert
3012,12206,2025-12-18,9,Gesamtzufriedenheit,
3013,478,2024-04-21,10,App & Digital,Verbrauch immer im Blick
3014,59,2025-08-26,0,Produkt,Nicht wie versprochen
3015,16948,2025-04-06,5,Installation,Termin dreimal verschoben
3016,18425,2024-07-29,4,App & Digital,
3017,10888,2024-04-19,9,Produkt,
3018,3158,2024-02-08,6,Produkt,
3019,966,2025-06-28,8,Kundenservice,Lange Wartezeit am Telefon
3020,6625,2025-06-10,9,Kundenservice,
3021,8968,2024-05-15,0,Kundenservice,
3022,15401,2024-07-02,5,App & Digital,
3023,5653,2025-12-08,10,Kundenservice,Schnelle Hilfe erhalten
3024,16423,2025-11-08,10,App & Digital,Übersichtliches Portal
3025,16008,2025-10-20,10,App & Digital,
3026,6201,2024-06-04,6,Gesamtzufriedenheit,Erwartungen nicht erfüllt
3027,12786,2024-03-15,7,Preis-Leistung,
3028,16221,2024-08-21,2,Installation,Nachbesserung nötig
3029,13989,2024-01-30,7,Installation,"War okay, nichts Besonderes"
3030,14833,2025-02-15,7,Kundenservice,
3031,6467,2025-02-13,9,Produkt,Wallbox perfekt installiert
3032,2149,2024-01-29,7,Gesamtzufriedenheit,Nichts Besonderes
3033,5345,2025-02-06,9,App & Digital,
3034,8264,2024-07-14,7,Produkt,
3035,19961,2024-04-25,7,App & Digital,
3036,18795,2024-11-15,8,Produkt,Ganz okay
3037,14380,2024-03-17,7,Produkt,Ganz okay
3038,5332,2024-11-17,7,Produkt,
3039,15255,2025-07-10,3,Gesamtzufriedenheit,Schlechte Erfahrung
3040,5077,2024-05-16,9,Installation,
3041,11227,2024-09-06,9,Produkt,
3042,15060,2025-09-19,6,App & Digital,App nicht nutzbar
3043,5343,2024-09-17,9,App & Digital,
3044,13759,2024-12-13,8,Produkt,Leistung könnte besser sein
3045,14619,2025-05-29,7,Gesamtzufriedenheit,
3046,16252,2024-03-30,9,Produkt,
3047,9768,2024-05-23,10,Kundenservice,Schnelle Hilfe erhalten
3048,3459,2025-10-17,0,Installation,Chaos bei der Installation
3049,9711,2025-06-13,9,Produkt,
3050,15670,2024-01-20,8,Gesamtzufriedenheit,
3051,9219,2024-11-05,8,Kundenservice,Service war in Ordnung
3052,7549,2025-09-25,10,Gesamtzufriedenheit,
3053,15472,2024-02-08,4,Kundenservice,Niemand erreichbar
3054,11280,2025-12-28,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
3055,3474,2025-02-04,2,Gesamtzufriedenheit,
3056,996,2025-02-15,7,Preis-Leistung,Vergleichbar mit anderen
3057,17099,2024-09-21,8,Gesamtzufriedenheit,
3058,5494,2025-07-05,8,Preis-Leistung,Preis ist okay
3059,13463,2025-10-18,8,Installation,Hat etwas gedauert
3060,3948,2025-09-06,5,Gesamtzufriedenheit,
3061,10127,2025-08-04,10,Gesamtzufriedenheit,Rundum zufrieden
3062,267,2024-05-22,6,Produkt,Störungen häufig
3063,3970,2025-07-19,8,Produkt,Ganz okay
3064,12656,2024-12-31,9,App & Digital,
3065,13641,2024-11-30,10,Kundenservice,Schnelle Hilfe erhalten
3066,15257,2024-12-12,2,Produkt,
3067,15417,2024-11-01,8,Produkt,
3068,7854,2025-07-10,0,App & Digital,Login funktioniert nicht
3069,18718,2024-01-01,3,Installation,Termin dreimal verschoben
3070,13551,2024-03-24,8,Kundenservice,Musste mehrfach anrufen
3071,10195,2025-07-26,8,Installation,Hat etwas gedauert
3072,4609,2025-09-13,4,App & Digital,App nicht nutzbar
3073,12154,2025-06-19,7,Produkt,
3074,1273,2024-10-13,9,Produkt,Solaranlage läuft einwandfrei
3075,13334,2025-02-08,1,Kundenservice,Keine Lösung erhalten
3076,3485,2025-06-15,8,Installation,Hat etwas gedauert
3077,18771,2025-05-05,4,Kundenservice,Beschwerde ignoriert
3078,15203,2024-03-19,10,Produkt,Wärmepumpe spart enorm
3079,2376,2025-02-07,10,Gesamtzufriedenheit,
3080,6086,2025-03-08,9,Installation,
3081,11293,2025-02-15,8,Kundenservice,Musste mehrfach anrufen
3082,3757,2024-02-09,8,App & Digital,Funktioniert meistens
3083,8668,2024-11-15,10,Produkt,
3084,8499,2024-11-30,5,App & Digital,
3085,13720,2024-04-10,7,Installation,Kleine Verzögerung
3086,8476,2025-10-22,10,App & Digital,App funktioniert super
3087,13208,2024-10-06,3,Kundenservice,Unfreundlich am Telefon
3088,5972,2024-02-26,7,Installation,Kleine Verzögerung
3089,1780,2024-09-05,2,Preis-Leistung,
3090,13103,2024-05-30,6,App & Digital,Sehr langsam
3091,4485,2024-03-28,8,Kundenservice,Service war in Ordnung
3092,15404,2025-11-28,9,Installation,
3093,14004,2024-02-06,10,Installation,
3094,4802,2024-05-09,7,Produkt,
3095,9156,2024-04-30,8,Kundenservice,Service war in Ordnung
3096,12944,2024-05-16,10,App & Digital,Einfache Bedienung
3097,13492,2025-05-03,7,App & Digital,Design veraltet
3098,11769,2024-05-18,7,Installation,"War okay, nichts Besonderes"
3099,4248,2025-12-22,9,Gesamtzufriedenheit,Top Anbieter
3100,5653,2025-05-30,9,App & Digital,App funktioniert super
3101,14020,2025-05-20,9,App & Digital,
3102,1800,2025-12-22,9,Installation,Termingerecht fertig
3103,19292,2025-02-14,10,Gesamtzufriedenheit,
3104,16729,2024-07-23,7,Kundenservice,
3105,14244,2025-07-21,8,Preis-Leistung,Preis ist okay
3106,3131,2024-02-18,9,Kundenservice,
3107,14444,2025-04-07,3,Kundenservice,
3108,766,2024-10-22,8,Installation,Kleine Verzögerung
3109,18817,2024-03-08,8,Gesamtzufriedenheit,
3110,16168,2025-05-13,8,Kundenservice,
3111,5667,2024-08-20,5,Preis-Leistung,Nicht transparent
3112,13696,2024-01-21,8,Kundenservice,Musste mehrfach anrufen
3113,4319,2024-05-14,3,Kundenservice,
3114,17196,2024-06-15,9,Produkt,Smart Meter sehr nützlich
3115,740,2024-08-12,10,Installation,Handwerker sehr professionell
3116,11293,2024-01-27,0,Preis-Leistung,Nicht transparent
3117,7929,2025-08-09,6,Kundenservice,Keine Lösung erhalten
3118,1980,2024-08-24,4,Produkt,Nicht wie versprochen
3119,19037,2024-12-07,10,App & Digital,Einfache Bedienung
3120,13015,2025-06-02,6,Preis-Leistung,Preiserhöhung nicht akzeptabel
3121,14275,2024-03-26,5,Preis-Leistung,Nicht transparent
3122,6772,2025-06-23,8,App & Digital,
3123,2282,2024-02-14,9,Produkt,
3124,8195,2024-12-13,9,Installation,
3125,13982,2025-01-17,5,Gesamtzufriedenheit,Bin enttäuscht
3126,11035,2025-05-13,8,Installation,"War okay, nichts Besonderes"
3127,10849,2025-06-18,9,Kundenservice,
3128,4269,2025-10-27,9,Kundenservice,Schnelle Hilfe erhalten
3129,9150,2025-09-09,8,Kundenservice,Service war in Ordnung
3130,11862,2025-04-08,7,Gesamtzufriedenheit,Nichts Besonderes
3131,15185,2025-05-17,7,Kundenservice,
3132,12438,2024-05-30,9,App & Digital,App funktioniert super
3133,14823,2025-08-16,8,Gesamtzufriedenheit,Nichts Besonderes
3134,6332,2024-11-02,5,Gesamtzufriedenheit,Schlechte Erfahrung
3135,380,2025-03-25,10,Produkt,
3136,17339,2025-11-10,7,Gesamtzufriedenheit,Könnte besser sein
3137,4401,2025-03-29,10,Gesamtzufriedenheit,
3138,16574,2024-07-10,9,Installation,
3139,17693,2024-01-14,7,Preis-Leistung,Preis ist okay
3140,9387,2025-07-30,9,Kundenservice,
3141,17386,2025-01-18,8,Kundenservice,Service war in Ordnung
3142,16545,2024-07-13,10,Produkt,Wärmepumpe spart enorm
3143,1918,2024-02-28,9,Installation,Termingerecht fertig
3144,13048,2024-04-10,8,Gesamtzufriedenheit,Nichts Besonderes
3145,14880,2025-04-11,9,Preis-Leistung,
3146,17702,2024-08-20,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
3147,1728,2024-04-16,9,App & Digital,Übersichtliches Portal
3148,1795,2024-06-16,9,Gesamtzufriedenheit,
3149,3100,2025-03-21,10,Preis-Leistung,Preis stimmt
3150,7710,2024-02-09,9,Kundenservice,
3151,15707,2025-01-18,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
3152,18549,2024-08-18,7,Produkt,Ganz okay
3153,17840,2025-03-28,7,Gesamtzufriedenheit,Könnte besser sein
3154,7362,2024-02-23,7,App & Digital,App stürzt manchmal ab
3155,5392,2024-02-20,4,Preis-Leistung,
3156,11046,2024-02-08,5,Preis-Leistung,
3157,15709,2024-12-04,3,Installation,Chaos bei der Installation
3158,3477,2024-06-03,10,Produkt,
3159,9115,2024-01-21,7,Preis-Leistung,Preis ist okay
3160,3423,2024-08-10,9,Preis-Leistung,Preis stimmt
3161,16011,2025-08-04,10,Preis-Leistung,Günstiger als erwartet
3162,13103,2025-08-21,8,Produkt,
3163,14240,2024-11-25,9,Installation,
3164,13815,2024-10-03,10,Preis-Leistung,Preis stimmt
3165,8017,2024-07-09,5,Gesamtzufriedenheit,Erwartungen nicht erfüllt
3166,9605,2024-08-13,8,Kundenservice,
3167,19173,2024-08-29,10,Kundenservice,
3168,1276,2024-05-06,8,Kundenservice,
3169,2339,2025-06-25,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
3170,12110,2025-11-22,8,Installation,Kleine Verzögerung
3171,7964,2024-02-07,8,Kundenservice,
3172,3961,2024-02-15,10,Preis-Leistung,Günstiger als erwartet
3173,10048,2024-04-01,7,Preis-Leistung,
3174,2825,2025-11-08,9,Produkt,
3175,802,2024-12-29,9,Kundenservice,Problemlos gelöst
3176,3178,2024-05-15,0,App & Digital,Keine Echtzeit-Daten
3177,9089,2025-03-28,10,Produkt,Wallbox perfekt installiert
3178,9365,2024-10-12,0,Preis-Leistung,Nicht transparent
3179,18052,2025-09-26,7,Kundenservice,Musste mehrfach anrufen
3180,15018,2025-06-29,8,Produkt,Leistung könnte besser sein
3181,9292,2025-01-21,7,Preis-Leistung,Vergleichbar mit anderen
3182,17341,2025-01-18,9,Produkt,Smart Meter sehr nützlich
3183,4905,2025-03-13,7,Produkt,Ganz okay
3184,6075,2025-10-03,7,App & Digital,App stürzt manchmal ab
3185,18093,2024-06-11,7,Installation,Kleine Verzögerung
3186,18627,2025-10-17,5,Kundenservice,Keine Lösung erhalten
3187,13257,2024-10-24,4,Produkt,Nicht wie versprochen
3188,5120,2025-06-15,6,Preis-Leistung,
3189,17427,2025-03-13,3,Preis-Leistung,
3190,8458,2025-01-05,6,Kundenservice,Unfreundlich am Telefon
3191,9045,2025-02-21,8,Produkt,Leistung könnte besser sein
3192,3487,2025-12-25,8,Kundenservice,Lange Wartezeit am Telefon
3193,8381,2024-01-05,7,Kundenservice,Musste mehrfach anrufen
3194,19533,2025-02-08,9,Kundenservice,
3195,3732,2025-08-09,5,App & Digital,Keine Echtzeit-Daten
3196,15009,2025-07-12,10,Kundenservice,Problemlos gelöst
3197,968,2024-02-22,9,Produkt,Solaranlage läuft einwandfrei
3198,8107,2025-11-08,6,App & Digital,Login funktioniert nicht
3199,15790,2024-04-21,5,Produkt,
3200,2403,2025-05-29,7,Kundenservice,Service war in Ordnung
3201,13295,2024-06-29,8,Produkt,Ganz okay
3202,7154,2024-11-16,9,Gesamtzufriedenheit,Alles bestens
3203,10488,2025-04-19,8,Preis-Leistung,
3204,4310,2025-12-08,10,Gesamtzufriedenheit,Alles bestens
3205,19118,2025-07-16,4,Preis-Leistung,
3206,1264,2025-11-26,7,Produkt,
3207,6264,2025-01-22,8,Produkt,Leistung könnte besser sein
3208,11203,2024-11-26,5,Produkt,Qualität mangelhaft
3209,11671,2024-08-17,7,App & Digital,
3210,13163,2025-02-10,5,Produkt,
3211,5101,2025-04-22,10,Installation,Handwerker sehr professionell
3212,7181,2025-06-17,6,App & Digital,App nicht nutzbar
3213,4992,2024-12-18,6,Produkt,Qualität mangelhaft
3214,628,2025-04-03,9,App & Digital,Einfache Bedienung
3215,5033,2025-09-09,10,Produkt,Wärmepumpe spart enorm
3216,3582,2025-03-24,5,Produkt,
3217,3342,2024-09-14,10,Gesamtzufriedenheit,Alles bestens
3218,13615,2025-08-09,9,App & Digital,App funktioniert super
3219,16357,2024-02-14,0,Kundenservice,
3220,15253,2024-07-11,5,Produkt,Defekt nach kurzer Zeit
3221,6103,2024-08-12,10,Preis-Leistung,Fairer Preis
3222,16411,2025-04-15,9,Preis-Leistung,Preis stimmt
3223,2367,2025-03-01,9,Installation,
3224,3972,2025-04-04,9,Installation,
3225,3269,2025-03-29,0,Gesamtzufriedenheit,Schlechte Erfahrung
3226,3544,2025-08-01,0,Installation,
3227,1121,2025-07-02,8,Kundenservice,Musste mehrfach anrufen
3228,19270,2024-02-29,7,Gesamtzufriedenheit,
3229,7058,2024-10-07,0,Kundenservice,Keine Lösung erhalten
3230,15461,2024-03-02,8,Installation,
3231,889,2025-12-08,8,Installation,
3232,10364,2025-06-04,10,Produkt,
3233,8290,2024-02-08,7,Installation,Hat etwas gedauert
3234,6862,2024-06-26,9,Gesamtzufriedenheit,Rundum zufrieden
3235,1816,2024-03-12,5,Kundenservice,Unfreundlich am Telefon
3236,7277,2024-06-15,10,Kundenservice,
3237,9928,2024-08-24,7,Produkt,
3238,19416,2024-01-22,8,App & Digital,Funktioniert meistens
3239,16288,2025-08-25,7,Gesamtzufriedenheit,
3240,16048,2025-10-12,7,Preis-Leistung,Etwas teuer
3241,2935,2025-06-11,5,App & Digital,
3242,12030,2025-04-15,4,Kundenservice,
3243,15460,2025-11-05,9,Produkt,
3244,12305,2024-01-14,5,Kundenservice,Niemand erreichbar
3245,14674,2024-08-27,3,Gesamtzufriedenheit,Würde nicht erneut wählen
3246,3431,2024-07-01,10,Gesamtzufriedenheit,Top Anbieter
3247,12150,2025-05-16,6,App & Digital,Keine Echtzeit-Daten
3248,17839,2024-05-29,8,Produkt,Ganz okay
3249,17647,2024-03-07,0,Gesamtzufriedenheit,Bin enttäuscht
3250,19128,2025-09-20,3,App & Digital,Sehr langsam
3251,17479,2024-12-04,6,Preis-Leistung,
3252,19151,2024-07-08,8,App & Digital,
3253,2815,2025-05-10,8,Gesamtzufriedenheit,
3254,13896,2025-05-24,10,Preis-Leistung,Preis stimmt
3255,4626,2024-02-19,8,Installation,
3256,16501,2024-09-22,6,Kundenservice,Unfreundlich am Telefon
3257,17702,2025-11-04,9,Kundenservice,
3258,7283,2024-08-03,5,Preis-Leistung,Preiserhöhung nicht akzeptabel
3259,17706,2024-12-25,9,Produkt,Wärmepumpe spart enorm
3260,9537,2025-02-28,8,Gesamtzufriedenheit,Im Großen und Ganzen okay
3261,18707,2025-02-04,7,Kundenservice,
3262,741,2025-09-26,9,Produkt,Solaranlage läuft einwandfrei
3263,17440,2025-08-02,9,App & Digital,Verbrauch immer im Blick
3264,3620,2024-04-23,7,App & Digital,App stürzt manchmal ab
3265,8595,2024-10-06,10,Preis-Leistung,Preis stimmt
3266,18924,2024-08-11,3,Gesamtzufriedenheit,
3267,15454,2024-09-05,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
3268,2854,2024-05-25,2,Produkt,Nicht wie versprochen
3269,5853,2025-07-18,8,Produkt,Ganz okay
3270,12143,2025-12-16,7,Gesamtzufriedenheit,
3271,937,2024-02-21,10,Gesamtzufriedenheit,
3272,2035,2025-05-29,7,Installation,Kleine Verzögerung
3273,3197,2025-12-19,7,Gesamtzufriedenheit,Nichts Besonderes
3274,18775,2025-11-06,10,App & Digital,
3275,17456,2025-12-16,6,Preis-Leistung,Preiserhöhung nicht akzeptabel
3276,17309,2025-07-18,10,Installation,Handwerker sehr professionell
3277,16686,2025-08-07,1,Kundenservice,Keine Lösung erhalten
3278,200,2024-03-27,3,Kundenservice,Unfreundlich am Telefon
3279,2291,2025-08-03,1,Kundenservice,Keine Lösung erhalten
3280,18363,2025-05-13,9,Installation,
3281,721,2025-11-04,7,Installation,Hat etwas gedauert
3282,19645,2025-09-11,10,App & Digital,
3283,2632,2025-03-20,7,Kundenservice,
3284,9560,2025-07-30,7,Produkt,Funktioniert wie erwartet
3285,1664,2025-07-09,2,App & Digital,
3286,14550,2024-05-04,7,Produkt,Leistung könnte besser sein
3287,18674,2024-10-28,4,Produkt,Defekt nach kurzer Zeit
3288,12803,2025-07-02,9,Installation,Handwerker sehr professionell
3289,17727,2024-10-25,7,Gesamtzufriedenheit,
3290,711,2025-08-21,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
3291,16793,2024-09-16,8,App & Digital,Design veraltet
3292,8487,2024-12-15,8,Installation,
3293,7473,2024-07-03,7,App & Digital,
3294,4516,2024-09-28,9,Gesamtzufriedenheit,
3295,15470,2024-06-30,7,Preis-Leistung,
3296,14774,2025-01-28,6,Produkt,
3297,12075,2024-02-29,8,Installation,Kleine Verzögerung
3298,9525,2024-01-21,7,Gesamtzufriedenheit,
3299,2083,2024-05-07,5,Preis-Leistung,
3300,2104,2025-02-28,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
3301,18458,2025-11-26,9,Preis-Leistung,Günstiger als erwartet
3302,7976,2025-12-28,6,Produkt,
3303,2286,2025-10-03,7,App & Digital,
3304,8009,2025-07-16,7,Produkt,
3305,17890,2025-08-02,9,Preis-Leistung,Preis stimmt
3306,15201,2024-03-20,8,App & Digital,
3307,16164,2024-11-03,8,Kundenservice,Lange Wartezeit am Telefon
3308,9390,2025-02-19,3,Gesamtzufriedenheit,Würde nicht erneut wählen
3309,1883,2024-11-25,0,Installation,
3310,9516,2024-05-18,8,Installation,Hat etwas gedauert
3311,13505,2025-08-23,10,Produkt,Wallbox perfekt installiert
3312,2482,2024-11-24,7,App & Digital,Design veraltet
3313,15525,2025-06-14,0,Produkt,
3314,9478,2025-04-21,5,Gesamtzufriedenheit,Schlechte Erfahrung
3315,12846,2025-09-23,7,Preis-Leistung,Preis ist okay
3316,5745,2025-07-12,8,Kundenservice,
3317,466,2024-08-26,7,Produkt,Funktioniert wie erwartet
3318,14452,2025-10-15,5,App & Digital,Login funktioniert nicht
3319,6354,2025-09-11,10,Preis-Leistung,
3320,1321,2024-05-17,5,Installation,Nachbesserung nötig
3321,5577,2025-10-18,10,Installation,Termingerecht fertig
3322,15832,2024-03-18,10,App & Digital,Übersichtliches Portal
3323,9574,2024-10-10,9,App & Digital,Übersichtliches Portal
3324,12080,2025-10-17,9,Installation,Installation top organisiert
3325,17244,2025-11-07,9,App & Digital,App funktioniert super
3326,11640,2024-11-18,10,Produkt,
3327,14362,2024-08-27,9,Gesamtzufriedenheit,
3328,9399,2024-05-25,5,Produkt,
3329,12840,2025-04-29,8,Installation,"War okay, nichts Besonderes"
3330,8233,2024-11-02,5,Preis-Leistung,
3331,2286,2025-09-28,5,Preis-Leistung,
3332,19513,2024-10-17,10,App & Digital,
3333,4802,2024-03-27,8,Kundenservice,Musste mehrfach anrufen
3334,11035,2025-07-10,10,Produkt,
3335,7876,2024-03-11,1,Kundenservice,
3336,11160,2025-06-30,8,Produkt,Ganz okay
3337,14318,2024-11-01,7,Gesamtzufriedenheit,Im Großen und Ganzen okay
3338,5224,2024-10-24,9,App & Digital,
3339,17222,2025-08-01,8,Produkt,
3340,593,2025-04-29,9,Preis-Leistung,Günstiger als erwartet
3341,3143,2025-02-27,8,App & Digital,App stürzt manchmal ab
3342,10769,2025-11-17,9,Gesamtzufriedenheit,Alles bestens
3343,14909,2025-04-06,2,Produkt,Defekt nach kurzer Zeit
3344,959,2025-02-01,6,Gesamtzufriedenheit,Schlechte Erfahrung
3345,315,2025-11-15,8,Installation,
3346,16072,2025-08-22,8,Gesamtzufriedenheit,
3347,17041,2025-07-15,8,Kundenservice,Lange Wartezeit am Telefon
3348,6642,2024-10-13,9,Kundenservice,Sehr freundliche Mitarbeiter
3349,19286,2025-09-11,10,Kundenservice,Schnelle Hilfe erhalten
3350,13237,2025-02-04,8,App & Digital,Design veraltet
3351,665,2025-09-01,5,Installation,Termin dreimal verschoben
3352,11598,2025-03-23,9,Kundenservice,Schnelle Hilfe erhalten
3353,15065,2024-05-08,9,Kundenservice,Schnelle Hilfe erhalten
3354,8194,2024-06-06,8,App & Digital,
3355,19601,2025-05-09,0,Gesamtzufriedenheit,
3356,15826,2024-12-26,7,Gesamtzufriedenheit,Könnte besser sein
3357,11090,2025-03-17,9,Preis-Leistung,
3358,10173,2025-10-27,9,Produkt,Smart Meter sehr nützlich
3359,2782,2025-05-25,5,Installation,Chaos bei der Installation
3360,1683,2025-07-28,9,Produkt,Smart Meter sehr nützlich
3361,6730,2024-02-20,8,Preis-Leistung,Vergleichbar mit anderen
3362,6950,2024-11-15,2,Preis-Leistung,Versteckte Kosten
3363,16,2024-10-24,10,Gesamtzufriedenheit,Top Anbieter
3364,6553,2025-02-22,8,Preis-Leistung,Etwas teuer
3365,7579,2024-06-02,7,Preis-Leistung,
3366,2947,2025-06-11,10,Gesamtzufriedenheit,
3367,5147,2025-08-21,7,Preis-Leistung,
3368,11514,2025-06-10,8,Installation,Kleine Verzögerung
3369,7971,2024-12-15,0,App & Digital,
3370,3374,2024-11-13,9,Produkt,
3371,3961,2024-07-15,5,Produkt,Nicht wie versprochen
3372,15827,2024-05-26,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
3373,3914,2024-11-25,7,Kundenservice,
3374,7613,2025-11-05,10,Kundenservice,Problemlos gelöst
3375,7333,2025-08-09,9,App & Digital,Einfache Bedienung
3376,13036,2025-02-15,8,Preis-Leistung,
3377,15057,2025-10-25,9,Preis-Leistung,
3378,12831,2025-08-07,10,App & Digital,Übersichtliches Portal
3379,7820,2024-11-13,10,App & Digital,
3380,16535,2025-11-13,7,App & Digital,App stürzt manchmal ab
3381,16471,2024-11-23,8,Installation,Kleine Verzögerung
3382,9451,2025-07-17,7,Kundenservice,Lange Wartezeit am Telefon
3383,14026,2024-07-24,7,Gesamtzufriedenheit,Könnte besser sein
3384,8409,2024-12-23,10,Installation,Termingerecht fertig
3385,1162,2025-01-09,8,App & Digital,Funktioniert meistens
3386,13485,2024-08-27,9,Kundenservice,
3387,4144,2025-04-11,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
3388,6604,2024-12-04,7,App & Digital,Funktioniert meistens
3389,17940,2024-11-26,9,Gesamtzufriedenheit,
3390,7301,2025-10-21,6,App & Digital,Sehr langsam
3391,10383,2024-02-14,5,Kundenservice,Unfreundlich am Telefon
3392,15417,2025-07-15,4,Produkt,
